120000000573602,FONDO DE FOMENTO A LA MINERIA Y AL MEDIO AMBIENTE - SEGOVIA
120000000576101,E.S.P. EMPRESAS PUBLICAS MUNICIPALES DE SOPETRAN
120000000583701,INSTITUTO MUNICIPAL DE DEPORTES IMDEPORTES - TURBO
120000000584701,EMPRESAS PÚBLICAS MUNICIPALES DE URRAO
120000000584702,FONDO DE VIVIENDA DE INTERÉS SOCIAL -FOVIS- DE URRAO
120000000586101,EMPRESA PRESTADORA DEL SERVICIO PÚBLICO DE ASEO DE VENECIA
120000000587301,E.S.P. DE VIGIA DEL FUERTE EMSPUVIF
120000000588701,FUNDACIÓN UNIVERSITARIA DEL NORTE DE ANTIOQUIA - YARUMAL
120000000588702,EMPRESAS PÚBLICAS MUNICIPALES DE YARUMAL
120000000588703,INSTITUTO DE DEPORTES Y RECREACIÓN DE YARUMAL -INDERYAL-
120000000589001,INSTITUTO DE DEPORTES RECREACIÓN Y EDUCACIÓN FÍSICA - YOLOMBÓ
120000000589301,E.S.P. EMPRESA DE SERVICIOS PÚBLICOS DOMICILIARIOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DE YONDÓ
120000000589501,E.S.E. HOSPITAL SAN RAFAEL - ZARAGOZA
120000000800001,EMPRESA DE LOTERÍAS Y APUESTAS PERMANENTES DEL ATLÁNTICO
120000000800002,FABRICA DE LICORES DEL ATLÁNTICO
120000000800003,LOTERÍA DEL ATLÁNTICO
120000000800004,UNIVERSIDAD DEL ATLÁNTICO
120000000800006,JUNTA ADMINISTRADORA DE DEPORTES DEL ATLÁNTICO
120000000800007,DEPARTAMENTO ADMINISTRATIVO DE SALUD DEL ATLÁNTICO
120000000800008,FONDO EDUC. SUPERIOR OFICIAL RECREACIÓN Y DEPORTE
120000000800009,EMPRESA INDUSTRIAL Y COMERCIAL -METROFUTBOL-
120000000800010,INSTITUTO PARA EL DESARROLLO DEL ATLÁNTICO INDAT
120000000800011,CAJA DE PREVISIÓN SOCIAL DEPARTAMENTAL - ATLÁNTICO
120000000800012,HOSPITAL UNIVERSITARIO DE BARRANQUILLA
120000000800013,HOSPITAL MENTAL DEPARTAMENTAL DE BARRANQUILLA
120000000800014,HOSPITAL PEDIATRICO DE BARRANQUILLA
120000000800015,FONDO ROTATORIO DE VALORIZACIÓN DEPARTAMENTAL DEL ATLÁNTICO
120000000800016,INSTITUTO DEPARTAMENTAL TRÁNSITO Y TRANSPORTE ATLÁNTICO
120000000800017,GRAN CENTRAL DE ABASTOS DEL CARIBE S. A.
120000000800018,EMPRESA DE OBRAS SANITARIAS DEL ATLÁNTICO
120000000800019,FONDO MIXTO PROMOCIÓN CULTURA Y ARTES - ATLÁNTICO
120000000800020,E.S.E. HOSPITAL GENERAL DE BARRANQUILLA EN LIQUIDACIÓN
120000000800021,E.S.E. HOSPITAL NAZARETH
120000000800022,TRIBUNAL DE ÉTICA MÉDICA DEL ATLÁNTICO
120000000800023,INSTITUTO DEPARTAMENTAL DE RECREACIÓN Y DEPORTES DEL ATLÁNTICO - INDEPORTES ATLÁNTICO
120000000800024,E.S.E. HOSPITAL LOCAL - BARANOA
120000000800025,E.S.E. HOSPITAL DE PUERTO COLOMBIA
120000000800026,E.S.E. CENTRO DE SALUD DE SABANALARGA
120000000800027,E.S.E. HOSPITAL DEPARTAMENTAL JUAN DOMINGUEZ ROMERO DE SOLEDAD
120000000800028,E.S.E HOSPITAL LA MANGA
120000000800029,E.S.E. HOSPITAL NIÑO JESUS - BARRANQUILLA
120000000800030,E.S.E. RED PÚBLICA HOSPITALARIA DE BARRANQUILLA - REDHOSPITAL
120000000800031,E.S.E. HOSPITAL LOCAL DE CAMPO DE LA CRUZ
120000000800032,E.S.E. HOSPITAL LOCAL - LURUACO
120000000800033,E.S.E. HOSPITAL DE SANTO TOMAS
120000000800101,E.S.P. EMPRESA DISTRITAL DE TELECOMUNICACIONES BARRANQUILLA EN LIQUIDACIÓN
120000000800102,FONDO ROTATORIO DE VALORIZACIÓN MUNICIPAL BARRANQUILLA EN LIQUIDACIÓN
120000000800103,EMPRESAS PÚBLICAS MUNICIPALES DE BARRANQUILLA
120000000800104,CAJA DE PREVISIÓN SOCIAL MUNICIPAL DE BARRANQUILLA
120000000800105,TERMINAL DE TRANSPORTES DE BARRANQUILLA S. A.
120000000800106,EMPRESA DE DESARROLLO URBANO DE BARRANQUILLA LTDA
120000000800107,ÁREA METROPOLITANA DE BARRANQUILLA
120000000800108,SOCIEDAD DE ACUEDUCTO ALCANTARILLADO Y ASEO DE BARRANQUILLA S. A.
120000000800109,E.S.P. BARRANQUILLA TELECOMUNICACIONES S.A. - BATELSA
120000000800110,E.S.E. CENTRO DE ATENCIÓN Y REHABILITACIÓN INTEGRAL EN SALUD -CARI- BARRANQUILLA
120000000800111,INSTITUTO DISTRITAL TRANSPORTE Y TRÁNSITO - BARRANQUILLA
120000000800112,INSTITUTO DISTRITAL DE CULTURA - BARRANQUILLA
120000000800113,INSTITUTO DISTRITAL RECREACIÓN Y DEPORTE - BARRANQUILLA
120000000800114,FONDO DISTRITAL DE VIVIENDA DE INTERES SOCIAL Y REFORMA URBANA EN LIQUIDACIÓN
120000000800115,DEPARTAMENTO ADMINISTRATIVO DISTRITAL DEL MEDIO AMBIENTE - DADIMA
120000000800116,BARRANQUILLA SANA E.P.S. - EN LIQUIDACIÓN
120000000800117,E.S.P. URBANO DE TRANSPORTE MASIVO DE PASAJEROS TRANSMETRO S.A.
120000000800118,CORPORACIÓN DISTRITAL DE RECREACIÓN Y DEPORTES DE BARRANQUILLA . CORDEPORTES
120000000800119,FONDO MIXTO DE PROMOCION PROTECCIÓN Y APOYO AL CARNAVAL DE BARRANQUILLA COMO PATRIMONIO ORAL E INMATERIAL DE LA HUMANIDAD
120000000800120,FONDO DE INVERSIONES PARA LA SEGURIDAD Y LA CONVIVENCIA CIUDADANA - FONSECON
120000000800121,CONSEJERIA ESPECIAL PARA ASUNTOS PORTUARIOS - BARRANQUILLA
120000000800122,FONDO DISTRITAL DE RECUPERACIÓN HIDRICA Y OBRAS AMBIENTALES - FORO AMBIENTAL
120000000800123,INSTITUTO DISTRITAL DE URBANISMO Y CONTROL
120000000800124,BANCO INMOBILIARIO METROPOLITANO
120000000800125,SUPERINTENDENCIA DISTRITAL DE LIQUIDACIONES
120000000814101,E.S.E. HOSPITAL DE CANDELARIA
120000000829601,E.S.E CENTRO DE SALUD GALAPA - ATLANTICO
120000000837201,E.S.E. HOSPITAL DE JUAN DE ACOSTA
120000000842101,E.S.P. EMPRESA DE SERVICIOS PÚBLICOS DOMICILIARIOS - LURUACO SERVILUR
120000000843301,E.S.E. HOSPITAL LOCAL DE MALAMBO
120000000843302,INSTITUTO MUNICIPAL DE DEPORTES DE MALAMBO
120000000843303,INSTITUTO DE CULTURA DE MALAMBO
120000000843601,E.S.E. HOSPITAL DEL MUNICIPIO DE MANATI
120000000852001,E.S.E. CENTRO DE SALUD PALMAR DE VARELA
120000000854901,E.S.E. HOSPITAL VERA JUDITH IMITOLA VILLANUEVA - PIOJÓ
120000000855801,E.S.E. CENTRO DE SALUD DE POLONUEVO
120000000856001,E.S.E. HOSPITAL DE PONEDERA
120000000860601,E.S.E. HOSPITAL LOCAL DE REPELÓN
120000000860602,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO Y ASEO DE REPELON
120000000863401,E.S.E. CENTRO DE SALUD SABANAGRANDE
120000000863801,E.S.E CEMINSA
120000000867501,E.S.E. CENTRO DE SALUD SANTA LUCIA - ATLANTICO
120000000875801,INSTITUTO MUNICIPAL DEL DEPORTE Y RECREACIÓN - SOLEDAD
120000000875802,FONDO DE VIVIENDA DE INTERES SOCIAL SOLEDAD
120000000875803,E.S.E. HOSPITAL MATERNO INFANTIL CIUDADELA METROPOLITANA - SOLEDAD
120000000875804,INSTITUTO MUNICIPAL DE LA CULTURA DE SOLEDAD
120000000877001,EMPRESA DE ACUEDUCTO - SUAN
120000000877002,E.S.E. CENTRO DE SALUD SUAN - ATLANTICO
120000000883201,E.S.E. CENTRO DE SALUD DE TUBARÁ - TUBARÁ
120000000883202,EMPRESA DE SERVICIOS PÚBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO - TUBARÁ
120000000884901,E.S.E. CENTRO DE SALUD DE USIACURI
120000001100101,CAJA DE PREVISIÓN SOCIAL DISTRITAL
120000001100102,CAJA DE VIVIENDA POPULAR DEL DISTRITO CAPITAL
120000001100103,CENTRO DISTRITAL DE SISTEMATIZACIÓN Y SERVICIOS TÉCNICOS -SISE- EN LIQUIDACIÓN
120000001100104,INSTITUTO DISTRITAL DE PATRIMONIO CULTURAL
120000001100105,E.S.P. EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTÁ
120000001100106,E.S.P. EMPRESA DE ENERGÍA ELÉCTRICA DE BOGOTÁ S. A.
120000001100107,EMPRESA DISTRITAL DE SERVICIOS PÚBLICOS -EDIS-
120000001100108,E.S.P. EMPRESA DE TELECOMUNICACIONES DE SANTAFE DE BOGOTÁ S. A.
120000001100109,EMPRESA DISTRITAL DE TRANSPORTES URBANOS -EDTU-
120000001100110,FONDO DE AHORRO Y VIVIENDA DISTRITAL -FAVIDI-
120000001100111,FONDO DE VIGILANCIA Y SEGURIDAD DE BOGOTÁ
120000001100112,FUNDACIÓN GILBERTO ALZATE AVENDAÑO
120000001100113,INSTITUTO DE DESARROLLO URBANO -IDU-
120000001100114,INSTITUTO DISTRITAL DE CULTURA Y TURÍSMO
120000001100115,INSTITUTO DISTRITAL PARA LA PROTECCIÓN DE LA NIÑEZ Y DE LA JUVENTUD -IDIPRON-
120000001100116,INSTITUTO DISTRITAL PARA LA RECREACIÓN Y EL DEPORTE -IDRD-
120000001100117,LOTERÍA DE BOGOTÁ
120000001100118,ORQUESTA FILARMÓNICA DE BOGOTÁ
120000001100119,UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS
120000001100121,JUNTA ADMINISTRADORA DEPORTES DE BOGOTÁ D.C.
120000001100122,FONDO FINANCIERO DE SALUD DEL DISTRITO
120000001100123,FONDO ROTATORIO DE LABORATORIO DE SUELOS
120000001100124,FONDO DE EDUCACIÓN Y SEGURIDAD VIAL -FONDATT-
120000001100125,FONDO ROTATORIO DE LA SECRETARÍA DE EDUCACIÓN -FONSED-
120000001100126,FONDO DE ASISTENCIA COMUNAL
120000001100127,FONDO DE VENTAS POPULARES DE SANTAFE DE BOGOTÁ
120000001100128,FONDO ROTATORIO DEL DEPARTAMENTO ADMINISTRATIVO DE BIENESTAR SOCIAL -FONDABS-
120000001100129,FONDO DE BOMBEROS DE BOGOTÁ D.C.
120000001100130,FONDO ROTATORIO DE PUBLICACIONES HELIOGRÁFICAS
120000001100131,JARDÍN BOTÁNICO JOSÉ CELESTINO MUTIS
120000001100132,FONDO DE SALUD MENTAL Y ASISTENCIA AL ANCIANO DESAMPARADO
120000001100133,TERMINAL DE TRANSPORTE S. A.
120000001100134,FONDO ROTATORIO VIAL DISTRITAL DE LA SECRETARÍA DE OBRAS PÚBLICAS
120000001100135,FONDO DE PREVENCIÓN Y ATENCIÓN DE EMERGENCIAS -FOPAE-
120000001100136,FONDOS DE DESARROLLO LOCAL
120000001100137,FONDO ROTATORIO DEL CONCEJO DE SANTAFE DE BOGOTÁ
120000001100138,HOSPITALES DISTRITO CAPITAL
120000001100139,INSTITUTO PARA LA INVESTIGACIÓN EDUCATIVA Y EL DESARROLLO PEDAGÓGICO
120000001100140,CANAL CAPITAL LTDA
120000001100141,EMPRESA DE TRANSPORTE DEL TERCER MILENIO S. A. -TRANSMILENIO-
120000001100142,E.S.P. EPM BOGOTÁ TELECOMUNICACIONES S. A.
120000001100143,E.S.P. EPM BOGOTÁ AGUAS S. A.
120000001100144,E.I.C.E. METROVIVIENDA
120000001100145,E.S.E. HOSPITAL OCCIENTE DE KENNEDY
120000001100146,E.S.E. HOSPITAL CENTRO ORIENTE
120000001100147,E.S.E. HOSPITAL FONTIBÓN
120000001100148,E.S.E. HOSPITAL DE ENGATIVÁ - II NIVEL
120000001100149,E.S.E. HOSPITAL DE BOSA
120000001100150,E.S.E. HOSPITAL EL TUNAL
120000001100151,E.S.E. HOSPITAL SAN BLAS II
120000001100152,E.S.E. HOSPITAL LA VICTORIA
120000001100153,E.S.E. HOSPITAL DE SUBA
120000001100154,E.S.E. HOSPITAL DE USAQUEN
120000001100155,E.S.E. HOSPITAL DE USME
120000001100156,E.S.E. HOSPITAL DE MEISSEN
120000001100157,E.S.E. HOSPITAL SIMON BOLÍVAR
120000001100158,E.S.E. HOSPITAL NAZARETH - BOGOTÁ
120000001100159,E.S.E. HOSPITAL PABLO VI - BOSA
120000001100160,E.S.E. HOSPITAL SANTA CLARA
120000001100161,E.S.E. HOSPITAL VISTAHERMOSA
120000001100162,E.S.E. HOSPITAL DEL SUR
120000001100163,E.S.E HOSPITAL CHAPINERO
120000001100164,E.S.E. RAFAEL URIBE URIBE - PRIMER NIVEL
120000001100165,E.S.E. HOSPITAL TUNJUELITO II NIVEL
120000001100166,E.S.E. HOSPITAL SAN CRISTOBAL
120000001100167,E.S.P. COLVATEL S.A.
120000001100168,CORPORACIÓN DE ABASTOS DE BOGOTÁ S. A. -CORABASTOS-
120000001100169,E.S.P. AGUAS DE BOGOTA S.A.
120000001100170,E.S.P. COLOMBIA MOVIL S.A.
120000001100171,E.S.P. TRANSPORTADORA COLOMBIANA DE GAS S.A. - TRANSCOGAS
120000001100172,E.S.P. GESTAGUAS S.A.
120000001100173,EMPRESA DE RENOVACIÓN URBANA DE BOGOTÁ
120000001300001,FONDO DE PREVISIÓN SOCIAL DE BOLÍVAR
120000001300002,FONDO DE TRÁNSITO Y TRANSPORTE DE BOLÍVAR
120000001300003,INDUSTRIA LICORERA DE BOLÍVAR -INDULIBOL- EN LIQUIDACIÓN
120000001300004,LOTERÍA DE BOLÍVAR
120000001300006,JUNTA ADMINISTRADORA DE DEPORTES DE BOLÍVAR
120000001300008,CENTRO CAPACITACIÓN RECURSO HUMANO SALUD - CARTAGENA
120000001300009,E.S.E. HOSPITAL SANATORIO SAN PABLO DE CARTAGENA
120000001300010,E.S.E. HOSPITAL REGIONAL DE BOLIVAR
120000001300011,E.S.E. HOSPITAL UNIVERSITARIO DE CARTAGENA EN LIQUIDACIÓN
120000001300012,CLINICA DE MATERNIDAD RAFAEL CALVO
120000001300013,DISTRITO INTEGRADO DE SALUD DE CARTAGENA
120000001300014,CAJA DE PREVISIÓN SOCIAL DE LA UNIVERSIDAD DE CARTAGENA
120000001300015,E.S.E. HOSPITAL MONTE CARMELO DE EL CARMEN DE BOLIVAR
120000001300016,E.S.E. HOSPITAL SAN JUAN DE DIOS - MOMPOX
120000001300017,E.S.E. HOSPITAL SAN JUDAS TADEO DE SIMITI
120000001300018,FONDO MIXTO PARA LA PROMOCION DE LA CULTURA Y LAS ARTES.
120000001300019,INSTITUTO DEPARTAMENTAL DE DEPORTES Y RECREACIÓN DE BOLIVAR - INDERBOL
120000001300020,FONDO DE VIVIENDA DE INTERES SOCIAL - FONVIBOLIVAR
120000001300021,ESCUELA SUPERIOR DE BELLAS ARTES DE CARTAGENA DE INDIAS
120000001300022,E.S.E. HOSPITAL SAN JUAN DE DIOS - MAGANGUE
120000001300023,FONDO DEPARTAMENTAL DE FOMENTO MICROEMPRESARIAL - FONDEMIC
120000001300101,EMPRESA PROMOTORA TURÍSMO FERIAS ESPECTÁCULOS PÚBLICOS - CARTAGENA
120000001300102,EMPRESA DE SERVICIOS PÚBLICOS DISTRITALES DE CARTAGENA EN LIQUIDACIÓN
120000001300103,EMPRESA DE TELECOMUNICACIONES DE CARTAGENA
120000001300104,OFICINA DE VALORIZACIÓN MUNICIPAL - CARTAGENA
120000001300105,UNIVERSIDAD DE CARTAGENA
120000001300106,EMPRESAS DE DESARROLLO URBANO DE BOLÍVAR S. A. -EDURBE-
120000001300107,EMPRESA COMERCIAL FERIAS TAURINAS Y ESPECTÁCULOS PÚBLICOS
120000001300108,TRANSCARIBE S.A.
120000001300109,TERMINAL DE TRANSPORTE DE CARTAGENA S. A.
120000001300110,E.S.E. HOSPITAL LOCAL CARTAGENA DE INDIAS - CARTAGENA DE INDIAS
120000001300111,FONDO DE VIVIENDA DE INTERES SOCIAL Y REFORMA URBANA DISTRITAL - CORVIVIENDA
120000001300112,FONDO MIXTO DE PROMOCION DE LA CULTURA Y LAS ARTES DE CARTAGENA
120000001300113,LOTERIA LA CARTAGENERA
120000001300114,E.S.P. AGUAS DE CARTAGENA S.A.
120000001300115,INSTITUTO DISTRITAL DE DEPORTES Y RECREACION DE CARTAGENA
120000001300116,ESTABLECIMIENTO PÚBLICO AMBIENTAL - CARTAGENA
120000001300117,INSTITUTO DE PATRIMONIO Y CULTURA DE CARTAGENA
120000001300118,DISTRISEGURIDAD
120000001300119,E.S.E. HOSPITAL SAN PABLO DE CARTAGENA
120000001304201,E.S.E. HOSPITAL LOCAL DE ARENAL MANUELA PABUENA LOBO - ARENAL
120000001305201,E.S.E. HOSPITAL LOCAL DE ARJONA
120000001305202,ACUEDUCTO REGIONAL DE ARJONA - TURBACO Y TURBANA
120000001306201,E.S.E. CENTRO DE SALUD CON CAMA - ARROYOHONDO
120000001307401,E.S.E. HOSPITAL JOSÉ RUDECINDO LÓPEZ PARODI - BARRANCO DE LOBA
120000001314001,E.S.E. HOSPITAL LOCAL CALAMAR - CALAMAR
120000001318801,E.S.E. HOSPITAL LOCAL DE CICUCO
120000001321201,E.S.E. CENTRO DE SALUD CON CAMAS DE CORDOBA - BOLIVAR
120000001324401,E.S.E. CENTRO DE SALUD GIOVANI CRISTINI - CARMEN DE BOLIVAR
120000001324402,JUNTA MUNICIPAL DE DEPORTE EL CARMEN DE BOLÍVAR
120000001343002,EMPRESA DE DESARROLLO URBANO DE MAGANGUE
120000001343004,E.S.P. EMPRESA DE ENERGÍA ELÉCTRICA DE MAGANGUE S. A. EN LIQUIDACIÓN
120000001343005,EMPRESA DE SERVICIOS PÚBLICOS DE MAGANGUE -SERVIMAG-
120000001343006,E.S.E. DEL MUNICIPIO DE MAGANGUÉ
120000001343007,FONDO MUNICIPAL DE TRÁNSITO Y TRANSPORTE DE MAGANGUÉ
120000001343301,E.S.E. HOSPITAL LOCAL MAHATES - MAHATES (BOLIVAR)
120000001344001,E.S.E. CENTRO DE SALUD DE MARGARITA - BOLIVAR
120000001344201,E.S.E . HOSPITAL LOCAL MARÍA LA BAJA
120000001346801,EMPRESA DE SERVICIOS PÚBLICOS DE MOMPOS -SERVIMOMPOS-
120000001346802,E.S.E. HOSPITAL LOCAL SANTA MARÍA - SANTA CRUZ DE MOMPOX
120000001347301,E.S.E. HOSPITAL LOCAL SAN SEBASTIAN - MORALES
120000001360001,E.S.E. HOSPITAL LOCAL LA CANDELARIA - RIOVIEJO
120000001364701,E.S.E. HOSPITAL LOCAL ANA MARÍA RODRÍGUEZ - SAN ESTANISLAO DE KOTSKA
120000001365001,E.S.E. HOSPITAL LOCAL SAN FERNANDO - SAN FERNANDO
120000001365501,E.S.E. CENTRO DE SALUD CON CAMA
120000001365701,EMPRESA MUNICIPAL DE SERVICIOS PÚBLICOS DE SAN JUAN NEPOMUCENO
120000001365702,E.S.E. HOSPITAL LOCAL DE SAN JUAN NEPOMUCENO
120000001365703,INSTITUTO DE DEPORTE Y RECREACIÓN DE SAN JUAN NEPOMUCENO
120000001365704,CASA DE LA CULTURA DE SAN JUAN NEPOMUCENO
120000001366701,E.S.E. HOSPITAL LOCAL SAN MARTIN DE LOBA
120000001367001,E.S.E. HOSPITAL LOCAL SAN PABLO - SAN PABLO
120000001368801,E.S.E. HOSPITAL MANUEL ELKIN PATARROYO - SANTA ROSA DEL SUR
120000001376001,E.S.E. CENTRO DE SALUD CON CAMA VITALIO SARA CASTILLO - SOPLAVIENTO
120000001378001,E.S.E. HOSPITAL LOCAL TALAIGUA NUEVO - BOLIVAR
120000001383601,E.S.E. HOSPITAL LOCAL - TURBACO
120000001383801,E.S.E. HOSPITAL LOCAL TURBANA - TURBANA
120000001387301,E.S.P. EMPRESA INTERMUNICIPAL DE SERVICIOS PUBLICOS DOMICILIARIOS DE ACUEDUCTO Y ALCANTARILLADO S.A.
120000001389401,E.S.E. HOSPITAL LOCAL SAN SEBASTIÁN DEL MUNICIPIO DE ZAMBRANO - ZAMBRANO
120000001500001,BENEFICENCIA Y LOTERÍA DE BOYACÁ
120000001500002,CAJA DE PREVISIÓN SOCIAL DEL DEPARTAMENTO DE BOYACÁ
120000001500003,INSTITUTO DE TRÁNSITO DE BOYACÁ -ITBOY-
120000001500004,HOSPITAL PSIQUIATRICO DE BOYACÁ
120000001500005,INDUSTRIA LICORERA DE BOYACÁ EN LIQUIDACIÓN
120000001500006,INSTITUTO DE CULTURA Y BELLAS ARTES DE BOYACÁ -ICBA-
120000001500007,INSTITUTO FINANCIERO DE DESARROLLO DE BOYACÁ -INFIBOY-
120000001500009,JUNTA ADMINISTRADORA DE DEPORTES DE BOYACÁ
120000001500010,SECRETARÍA DE SALUD DE BOYACÁ
120000001500011,INSTITUTO DE AGUA POTABLE Y ALCANTARILLADO DE BOYACÁ
120000001500012,E.S.E. CENTRO DE REHABILITACIÓN INTEGRAL DE BOYACÁ
120000001500013,E.S.E. HOSPITAL SAN RAFAEL DE TUNJA
120000001500014,E.S.E. HOSPITAL REGIONAL DE MONIQUIRÁ
120000001500015,E.S.E. HOSPITAL REGIONAL DE GUATEQUE
120000001500016,E.S.E. HOSPITAL REGIONAL DE GARAGOA
120000001500017,HOSPITAL SAN ANTONIO - SOATA
120000001500018,HOSPITAL REGIONAL DE DUITAMA
120000001500019,E.S.E. SALUD AQUITANIA
120000001500020,E.S.E. HOSPITAL SAN JOSE EL COCUY
120000001500021,E.S.E.HOSPITAL SAN VICENTE DE PAUL - PAIPA
120000001500022,FONDO MIXTO DE CULTURA DE BOYACÁ
120000001500023,FONDO REGIONAL DE GARANTÍAS DEL ORIENTE S.A.
120000001500024,FUNDACIÓN CASA DEL MENOR MARCO FIDEL SUAREZ
120000001500025,E.S.E. HOSPITAL REGIONAL DE CHIQUINQUIRÁ
120000001500026,E.S.E. HOSPITAL ESPECIAL DE CUBARÁ - CUBARÁ
120000001500027,HOSPITAL BAUDILIO ACERO
120000001500028,E.S.E. HOSPITAL JOSE CAYETANO VASQUEZ - PUERTO BOYACA
120000001500029,HOSPITAL SAN FRANCISCO - SAN LUIS DE GACENO
120000001500101,CAJA DE PREVISIÓN SOCIAL MUNICIPAL DE TUNJA
120000001500102,DEPARTAMENTO OBRAS PÚBLICAS Y VALORIZACIÓN MUNICIPAL DE TUNJA
120000001500103,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE TUNJA LTDA
120000001500104,COMPAÑÍA DE SERVICIOS VARIOS DE TUNJA -COMSERVAR-
120000001500105,EMPRESA MATADERO DE TUNJA
120000001500106,INSTITUTO PARA LA RECREACION Y EL DEPORTE DE TUNJA - IRDET-
120000001500107,INSTITUTO DE VIVIENDA DE INTERÉS SOCIAL Y REFORMA URBANA DE TUNJA -INVITU-
120000001505101,UNIDAD ADMINISTRATIVA ESPECIAL CENTRO DE SALUD - ARCABUCO
120000001508701,E.S.E. CENTRO DE SALUD NUESTRA SEÑORA DE BELEN
120000001509001,E.S.E. CENTRO DE SALUD JUAN FRANCISCO BERBEO
120000001510401,E.S.E. SAN JOSÉ BOYACÁ
120000001510601,E.S.E. CENTRO DE SALUD DE BRICEÑO
120000001510901,E.S.E. CENTRO DE SALUD BUENAVISTA
120000001511401,E.S.E. BUSBANZA
120000001513501,E.S.E. CENTRO DE SALUD CAMPOHERMOSO
120000001516201,E.S.E. CENTRO DE SALUD - CERINZA
120000001517601,FONDO DE VIVIENDA DE INTERES SOCIAL Y REFORMA URBANA -FONVICHIQ-
120000001517602,CORPORACIÓN DE DESARROLLO DE CHIQUINQUIRÁ
120000001517603,TERMINAL DE TRANSPORTE DE CHIQUINQUIRÁ
120000001517604,E.S.P. ECOCHIQUINQUIRÁ 2020 S.A
120000001517605,E.S.P. EMPRESA INDUSTRIAL Y COMERCIAL DE SERVICIOS PÚBLICOS DE CHIQUINQUIRÁ -EMPOCHIQUINQUIRÁ-
120000001517606,INSTITUTO DE LA JUVENTUD EL DEPORTE Y LA RECREACIÓN DE CHIQUINQUIRA
120000001518501,E.S.E. CENTRO DE SALUD CHITARAQUE
120000001518701,E.S.E. CENTRO DE SALUD CHIVATA
120000001520401,E.S.E. CENTRO DE SALUD DE CÓMBITA
120000001521201,E.S.E. CENTRO DE SALUD LUIS LANCHEROS
120000001521501,E.S.E. PUESTO DE SALUD DE CORRALES
120000001522401,E.S.E. CENTRO DE SALUD SANTA LUCIA DE CUCAITA
120000001522601,E.S.E. CENTRO DE SALUD LAGOSALUD DE CUITIVA
120000001523201,E.S.E. CENTRO DE SALUD SAN PEDRO DE IGUAQUE
120000001523802,FONDO ROTATORIO DE VALORIZACIÓN DE DUITAMA
120000001523804,EMPRESA DE OBRAS SANITARIAS DE DUITAMA LTDA -EMPODUITAMA-
120000001523805,EMPRESA DE SERVICIOS PÚBLICOS DE DUITAMA -ESDU- EN LIQUIDACIÓN
120000001523806,FONDO DE VIVIENDA OBRERA DE DUITAMA -FONVIDU-
120000001523808,FONDO ROTATORIO DE PRÉSTAMOS PARA ESTUDIOS SUPERIORES DE DUITAMA -FONPRES- EN LIQUIDACIÓN
120000001523810,INSTITUTO DE CULTURA Y TURÍSMO DE DUITAMA -CULTURAMA-
120000001523812,INSTITUTO PARA LA EDUCACIÓN FÍSICA LA RECREACIÓN Y EL DEPORTE DE DUITAMA
120000001523814,FONDO DE VIGILANCIA Y SEGURIDAD CIUDADANA DE DUITAMA -FOVISDU-
120000001523816,E.S.E. SALUD DEL TUNDAMA
120000001527201,E.S.E. CENTRO DE SALUD FIRAVITOBA
120000001527601,E.S.E. CENTRO DE SALUD FLORESTA
120000001529301,E.S.E. CENTRO DE SALUD SAN ANTONIO DE PADUA - GACHANTIVÁ
120000001529601,E.S.E. GÁMEZA MUNICIPIO SALUDABLE
120000001529901,E.S.P. EMPRESAS PÚBLICAS MUNICIPALES DE GARAGOA S. A.
120000001538001,E.S.E. CENTRO DE SALUD LA CANDELARIA - LA CAPILLA
120000001538002,JUNTA MUNICIPAL DE DEPORTE RECREACIÓN Y APROVECHAMIENTO DEL TIEMPO LIBRE - LA CAPILLA
120000001540101,E.S.E. NUESTRA SEÑORA DE LAS VICTORIAS
120000001540701,SORTEO EXTRAORDINARIO DE VILLA DE LEIVA
120000001540702,E.S.P. EMPRESA MUNICIPAL DE SERVICIOS PÚBLICOS DE VILLA DE LEIVA
120000001546601,E.S.E. HOSPITAL LAS MERCEDES DE MONGÜÍ
120000001546901,INSTITUTO PARA LA CULTURA Y TURISMO DE MONIQUIRÁ
120000001546902,JUNTA ADMINISTRADORA DE DEPORTES DE MONIQUIRÁ
120000001547601,E.S.E. CENTRO DE SALUD - MOTAVITA
120000001549401,E.S.E. CENTRO DE SALUD NUEVO COLÓN
120000001550001,E.S.E. OICATÁ
120000001551401,E.S.E. CENTRO DE SALUD JORGE GONZÁLEZ OLMOS
120000001551602,INSTITUTO DE TURÍSMO Y RECREACIÓN DE PAIPA
120000001551604,INSTITUTO DE VIVIENDA DE INTERÉS SOCIAL Y REFORMA URBANA DE PAIPA
120000001551605,INSTITUTO MUNICIPAL PARA LA EDUCACIÓN FÍSICA LA RECREACIÓN Y EL DEPORTE DE PAIPA
120000001557201,E.S.P. EMPRESAS PÚBLICAS DE PUERTO BOYACÁ
120000001557202,INSTITUTO MUNICIPAL DE DEPORTES Y RECREACIÓN - PUERTO BOYACÁ
